Time (UTC),Latitude (deg),Longitude (deg), Total Field (nT), Horizontal Component (nT), Vertical Component (nT)
2024-07-12 20:04:22,46.266499,14.420739,48735.25,22129.25,43421.43
2024-07-12 20:04:32,46.266613,14.420671,48693.03,21926.21,43477.03
2024-07-12 20:04:42,46.266739,14.420581,48958.48,22158.18,43657.16
2024-07-12 20:04:52,46.266834,14.420483,48832.73,22169.18,43510.49
2024-07-12 20:05:02,46.266926,14.420389,48165.49,21748.52,42975.77
2024-07-12 20:05:12,46.267006,14.420294,49144.89,22068.21,43911.44
2024-07-12 20:05:22,46.267097,14.420183,49024.67,22265.67,43676.75
2024-07-12 20:05:32,46.267174,14.420075,48992.79,22024.28,43763.27
2024-07-12 20:05:42,46.267262,14.419964,48920.88,22169.78,43609.1
2024-07-12 20:05:52,46.267345,14.419878,49223.31,23423.22,43293.04
2024-07-12 20:06:02,46.267441,14.419775,51366.97,23119.72,45869.87
2024-07-12 20:06:12,46.267475,14.419626,49334.89,23023.12,43633.33
2024-07-12 20:06:22,46.267475,14.419466,49328.14,23330.57,43462.05
2024-07-12 20:06:32,46.267467,14.419314,49142.76,23769.97,43011.62
2024-07-12 20:06:42,46.267452,14.419259,48549.48,22597.99,42969.56
2024-07-12 20:06:52,46.267452,14.419259,48833.33,23420.45,42850.63
2024-07-12 20:07:02,46.267452,14.419254,48791.71,23488.34,42765.97
2024-07-12 20:07:12,46.267384,14.419201,45589.95,23009.46,39357.44
2024-07-12 20:07:22,46.267277,14.419206,47264.23,24201.67,40597.86
2024-07-12 20:07:32,46.26717,14.419207,46865.41,22291.05,41224.69
2024-07-12 20:07:42,46.267056,14.419221,48244.33,22471.86,42691.11
2024-07-12 20:07:52,46.266933,14.419225,49334.11,23215.32,43530.48
2024-07-12 20:08:02,46.266804,14.419228,49018.13,22738.77,43424.94
2024-07-12 20:08:12,46.266685,14.419211,49355.1,23256.98,43532.04
2024-07-12 20:08:22,46.266563,14.419195,49289.71,23124.92,43528.3
2024-07-12 20:08:32,46.266453,14.419161,49073.07,22957.11,43372.08
2024-07-12 20:08:42,46.266331,14.41914,48135.45,23006.63,42281.39
2024-07-12 20:08:52,46.266201,14.41911,49462.2,23285.11,43638.43
2024-07-12 20:09:02,46.266087,14.419089,49281.44,22951.04,43610.89
2024-07-12 20:09:12,46.26598,14.419078,49384.93,22972.01,43716.79
2024-07-12 20:09:22,46.265858,14.419057,49377.33,23008.85,43688.83
2024-07-12 20:09:32,46.265743,14.41905,49267.72,22957.21,43592.14
2024-07-12 20:09:42,46.265617,14.419051,49301.05,22900.44,43659.64
2024-07-12 20:09:52,46.265499,14.41906,49497.72,23102.81,43775.39
2024-07-12 20:10:02,46.265385,14.41909,49338,22717.56,43796.69
2024-07-12 20:10:12,46.265263,14.419105,48300.87,22571.5,42702.48
2024-07-12 20:10:22,46.265141,14.419106,48899.67,21962.41,43690.16
2024-07-12 20:10:32,46.265022,14.419127,49127.83,22470.93,43687.54
2024-07-12 20:10:42,46.264904,14.419141,49376.86,22835.84,43778.97
2024-07-12 20:10:52,46.264782,14.41916,48911.38,22601.11,43376.41
2024-07-12 20:11:02,46.264668,14.419172,49105.1,22582.61,43604.32
2024-07-12 20:11:12,46.264549,14.419172,49020.92,22378.11,43615.04
2024-07-12 20:11:22,46.264427,14.419162,49037.45,23035.27,43290.27
2024-07-12 20:11:32,46.264309,14.419144,48961.7,22996.62,43225.03
2024-07-12 20:11:42,46.264164,14.419128,48514.33,23783.08,42284.8
2024-07-12 20:11:52,46.264061,14.419089,49172.81,22899.28,43515.38
2024-07-12 20:12:02,46.263943,14.419065,49324.59,23435.43,43401.57
2024-07-12 20:12:12,46.263889,14.419065,49088.15,20874.66,44428.54
2024-07-12 20:12:22,46.263893,14.419054,49201.52,21424.99,44291.75
2024-07-12 20:12:32,46.263893,14.419054,48692.43,21162.51,43853.17
2024-07-12 20:12:42,46.263893,14.419054,48992.1,21296.11,44121.44
2024-07-12 20:12:52,46.263893,14.419054,48772.3,21409.67,43821.95
2024-07-12 20:13:02,46.263878,14.419044,48381.25,22800.19,42671.97
2024-07-12 20:13:12,46.26376,14.419015,49319.84,23259.27,43490.84
2024-07-12 20:13:22,46.263641,14.418983,47538.95,22895.55,41662.28
2024-07-12 20:13:32,46.263535,14.418958,49908.3,23441.09,44060.8
2024-07-12 20:13:42,46.263416,14.418912,49276.33,23028.62,43564.2
2024-07-12 20:13:52,46.263294,14.418883,49252.77,23173.98,43460.35
2024-07-12 20:14:02,46.263168,14.418848,49240.72,22850.97,43617.45
2024-07-12 20:14:12,46.26305,14.41882,49133.3,23299.46,43257.55
2024-07-12 20:14:22,46.262928,14.418797,49353.34,22679.5,43833.7
2024-07-12 20:14:32,46.262806,14.41878,49460.27,23391.78,43579.16
2024-07-12 20:14:42,46.262703,14.418763,49003.48,22901.02,43323.02
2024-07-12 20:14:52,46.262585,14.418748,49404.59,22851.39,43802.14
2024-07-12 20:15:02,46.26247,14.418739,49548.76,23334.17,43710.37
2024-07-12 20:15:12,46.262341,14.418723,49065.25,23131.55,43270.43
2024-07-12 20:15:22,46.262211,14.41871,49149.36,22755.26,43564.41
2024-07-12 20:15:32,46.262096,14.418694,48982.5,23084.65,43201.68
2024-07-12 20:15:42,46.261986,14.41869,49317.88,23268.74,43483.54
2024-07-12 20:15:52,46.261852,14.418676,49580.24,22688.75,44084.25
2024-07-12 20:16:02,46.261738,14.418665,49047.05,23033.96,43301.85
2024-07-12 20:16:12,46.26162,14.418653,49715.5,23243.68,43947.27
2024-07-12 20:16:22,46.26149,14.418645,46539.51,22720.23,40616.71
2024-07-12 20:16:32,46.261387,14.41864,49483.97,23070.62,43776.82
2024-07-12 20:16:42,46.261265,14.418623,49416.18,22879.37,43800.6
2024-07-12 20:16:52,46.26115,14.418599,49330.39,22918.87,43683.1
2024-07-12 20:17:02,46.261032,14.418594,48360.14,22256.89,42934.07
2024-07-12 20:17:12,46.260941,14.418589,49149.09,23102.75,43380.83
2024-07-12 20:17:22,46.260807,14.418589,49249.52,23196.89,43444.44
2024-07-12 20:17:32,46.260788,14.418581,49288.61,22904.94,43643.21
2024-07-12 20:17:42,46.260658,14.418571,49187.03,22747.95,43610.71
2024-07-12 20:17:52,46.260532,14.418558,48924.5,23932.06,42671.57
2024-07-12 20:18:02,46.260414,14.418556,49156.75,23436.77,43210
2024-07-12 20:18:12,46.2603,14.418546,49377.47,23238.85,43567.07
2024-07-12 20:18:22,46.260185,14.41854,49029.27,22532.62,43544.81
2024-07-12 20:18:32,46.260067,14.418525,49220.88,22803.91,43619.68
2024-07-12 20:18:42,46.259953,14.418517,49334.62,23371.39,43447.48
2024-07-12 20:18:52,46.259819,14.41851,49197.4,22979,43501.15
2024-07-12 20:19:02,46.259697,14.418501,49218.63,23149.93,43434.49
2024-07-12 20:19:12,46.259579,14.418491,49254.8,23069.14,43518.39
2024-07-12 20:19:22,46.259449,14.418486,49247.73,22648.43,43730.85
2024-07-12 20:19:32,46.259331,14.418477,49457.06,23640.56,43441.05
2024-07-12 20:19:42,46.259186,14.418481,49334.52,23332.53,43468.24
2024-07-12 20:19:52,46.259056,14.418456,49237.84,23158.24,43451.83
2024-07-12 20:20:02,46.258942,14.418442,48515.35,23000.65,42716.62
2024-07-12 20:20:12,46.258823,14.418421,49707.8,23363.42,43875
2024-07-12 20:20:22,46.258705,14.418384,49504.09,23539.3,43549.47
