Time (UTC),Latitude (deg),Longitude (deg), Total Field (nT), Horizontal Component (nT), Vertical Component (nT)
2024-06-28 08:59:33,46.257538,14.424394,45441.38,26782.6,36709.83
2024-06-28 08:59:43,46.257526,14.424393,45180.67,26766.44,36398.5
2024-06-28 08:59:53,46.25753,14.424392,45702.1,27046.92,36839.46
2024-06-28 09:00:03,46.257526,14.424399,45603.36,27079.52,36692.86
2024-06-28 09:00:13,46.25753,14.424406,45226.1,27100.11,36207.52
2024-06-28 09:00:23,46.257534,14.424399,45473.45,26924.19,36645.91
2024-06-28 09:00:33,46.257526,14.424392,45292.85,27028.5,36344.22
2024-06-28 09:00:43,46.257542,14.424408,45478.76,26893.15,36675.27
2024-06-28 09:00:53,46.257538,14.424404,45681.04,26875.27,36938.83
2024-06-28 09:01:03,46.257534,14.424405,45728.06,27110.88,36824.66
2024-06-28 09:01:13,46.25753,14.424403,45373.29,27174.85,36335.43
2024-06-28 09:01:23,46.257534,14.42441,45256.73,26976.36,36337.97
2024-06-28 09:01:33,46.257534,14.424406,45475.08,26870.48,36687.32
2024-06-28 09:01:43,46.257534,14.424405,45175.46,26780.59,36381.62
2024-06-28 09:01:53,46.257534,14.424401,45344.99,26906.68,36499.3
2024-06-28 09:02:03,46.257545,14.42441,45428.41,27005.9,36529.74
2024-06-28 09:02:13,46.257538,14.424411,45148.45,27042.75,36153.45
2024-06-28 09:02:23,46.257553,14.424416,45414.81,26702.35,36735.4
2024-06-28 09:02:33,46.257534,14.424406,45484.61,26859.51,36707.16
2024-06-28 09:02:43,46.257534,14.424405,45183.96,26827.28,36357.78
2024-06-28 09:02:53,46.257545,14.424413,45559.61,26987.23,36706.5
2024-06-28 09:03:03,46.257538,14.42441,45470.2,26921.02,36644.2
2024-06-28 09:03:13,46.257545,14.424406,45398.17,26712.72,36707.28
2024-06-28 09:03:23,46.257542,14.424416,45419.87,26858.2,36627.88
2024-06-28 09:03:33,46.257557,14.424409,45699.79,27171.74,36744.62
2024-06-28 09:03:43,46.257561,14.424407,45347.45,26929.99,36485.16
2024-06-28 09:03:53,46.257534,14.424395,45294.95,26922.87,36425.15
2024-06-28 09:04:03,46.257553,14.424409,45390.36,26634.29,36754.59
2024-06-28 09:04:13,46.257572,14.424408,45504.97,26885.82,36713.14
2024-06-28 09:04:23,46.257576,14.424417,45406.85,26790.04,36661.64
2024-06-28 09:04:33,46.257557,14.424413,45748.98,26793.07,37082.36
2024-06-28 09:04:43,46.257545,14.4244,45759.85,27143.52,36840.11
2024-06-28 09:04:53,46.257534,14.424371,45601.31,27222.79,36584.14
2024-06-28 09:05:03,46.25753,14.424361,45493.27,26725.12,36815.83
2024-06-28 09:05:13,46.257545,14.424389,45637.2,26991.58,36799.57
2024-06-28 09:05:23,46.257565,14.424391,45595.37,27100.27,36667.61
2024-06-28 09:05:33,46.257549,14.424382,45543.17,27147.27,36567.83
2024-06-28 09:05:43,46.257549,14.424376,45608.91,27169.29,36633.35
2024-06-28 09:05:53,46.257549,14.424371,45366.79,26466.24,36846.77
2024-06-28 09:06:03,46.257557,14.424367,45112.74,26469.68,36531.02
2024-06-28 09:06:13,46.257572,14.424386,45400.51,26799.86,36646.61
2024-06-28 09:06:23,46.257599,14.424404,45607.55,27125.44,36664.14
2024-06-28 09:06:33,46.257603,14.424416,45296.43,27063.75,36322.43
2024-06-28 09:06:43,46.257561,14.424376,45383.16,26927.08,36531.68
2024-06-28 09:06:53,46.257568,14.424404,45056.31,26534.04,36414.5
2024-06-28 09:07:03,46.257587,14.424421,45273.19,26821.78,36472.65
2024-06-28 09:07:13,46.25758,14.424417,45627.36,26659.25,37028.91
2024-06-28 09:07:23,46.257587,14.424441,45685.17,26945.23,36892.95
2024-06-28 09:07:33,46.257595,14.424433,45262.8,26654.25,36582.41
2024-06-28 09:07:43,46.257587,14.424435,45537.64,26891.89,36749.2
2024-06-28 09:07:53,46.257595,14.424437,45527.67,27053.11,36618.27
2024-06-28 09:08:03,46.257561,14.424384,45560.71,27293.25,36480.91
2024-06-28 09:08:13,46.257553,14.424385,45770.79,27130.35,36863.39
2024-06-28 09:08:23,46.257565,14.424391,45511.06,27329.92,36391.37
2024-06-28 09:08:33,46.257599,14.424421,45401.56,26864.13,36600.82
2024-06-28 09:08:43,46.257584,14.424431,45677.8,27202.3,36694.63
2024-06-28 09:08:53,46.257576,14.424417,45784.33,27144.68,36869.65
2024-06-28 09:09:03,46.257584,14.424428,45662.09,26934.16,36872.45
