Time (UTC),Latitude (deg),Longitude (deg), Total Field (nT), Horizontal Component (nT), Vertical Component (nT)
2024-07-21 11:09:55,46.270195,14.717752,34403.72,15653.99,30636.06
2024-07-21 11:10:05,46.268703,14.716939,35314.08,20150.17,29000.95
2024-07-21 11:10:15,46.267582,14.7163,34277.02,20902.26,27166.34
2024-07-21 11:10:25,46.267982,14.716203,41644.91,28121.91,30715.75
2024-07-21 11:10:35,46.269005,14.715948,46378.38,29047,36155.59
2024-07-21 11:10:45,46.270203,14.715919,46605.29,28440.49,36921.42
2024-07-21 11:10:55,46.270935,14.715618,44069.39,18167.62,40150.33
2024-07-21 11:11:05,46.270008,14.715124,44620.93,17414.57,41082.36
2024-07-21 11:11:15,46.26894,14.71449,45184.33,19097.66,40950
2024-07-21 11:11:25,46.267723,14.713735,46020.6,22148.29,40340.41
2024-07-21 11:11:35,46.266876,14.712271,45144.12,23778.56,38374.1
2024-07-21 11:11:45,46.265823,14.710835,45823.59,21566.56,40431.23
2024-07-21 11:11:55,46.264999,14.709357,45703.32,22064.35,40024.47
2024-07-21 11:12:05,46.264519,14.70845,45734.3,16725.12,42566.38
2024-07-21 11:12:15,46.263458,14.707435,45100.51,20032.8,40407.21
2024-07-21 11:12:25,46.262554,14.705878,44158.38,22073.28,38245.69
2024-07-21 11:12:35,46.261902,14.703863,45523.75,21187.17,40292.88
2024-07-21 11:12:45,46.260895,14.702485,46040.34,23329.24,39692.05
2024-07-21 11:12:55,46.260365,14.701533,45434.67,25463.51,37628.7
2024-07-21 11:13:05,46.260498,14.700285,46278.24,27080.27,37527.78
2024-07-21 11:13:15,46.260689,14.699341,44657.28,15178.32,41998.7
2024-07-21 11:13:25,46.260571,14.697722,45181.11,21443.79,39768.03
2024-07-21 11:13:35,46.260403,14.695739,22914.16,22771.93,2549.09
2024-07-21 11:13:45,46.260326,14.694016,23922.3,23415.4,4898.51
2024-07-21 11:13:55,46.260311,14.692678,25000.94,24964.98,1340.44
2024-07-21 11:14:05,46.260689,14.691255,23728.94,23529.85,3067.38
2024-07-21 11:14:15,46.261299,14.690295,24590.58,24417.3,2914.11
2024-07-21 11:14:25,46.261581,14.689209,22049.97,21301.38,5696.71
2024-07-21 11:14:35,46.261292,14.689495,16425.37,15618.86,5083.72
2024-07-21 11:14:45,46.260578,14.690274,19745.61,18300.12,7415.84
2024-07-21 11:14:55,46.2598,14.691491,18486.64,17614.02,5612.67
2024-07-21 11:15:05,46.259083,14.693048,18694.54,18032.5,4931.03
2024-07-21 11:15:15,46.258759,14.694009,20856.16,19514.33,7360.05
2024-07-21 11:15:25,46.258999,14.692884,21485.92,21320.3,2662.62
2024-07-21 11:15:35,46.259441,14.691103,21928.63,21509.62,4266.27
2024-07-21 11:15:45,46.25993,14.689491,23066.46,22762.48,3732.49
2024-07-21 11:15:55,46.260246,14.688617,16841.5,15429.37,6750.6
2024-07-21 11:16:05,46.259747,14.689122,18900.35,17757.99,6471.25
2024-07-21 11:16:15,46.259407,14.689683,18762.55,17399.93,7019.68
2024-07-21 11:16:25,46.259583,14.688715,21422.43,21123.24,3567.81
2024-07-21 11:16:35,46.260262,14.687787,21196.4,20449.43,5577.45
2024-07-21 11:16:45,46.260487,14.6865,23579.89,23164.48,4406.58
2024-07-21 11:16:55,46.260201,14.686319,18179.31,16781.77,6989.97
2024-07-21 11:17:05,46.259666,14.686833,20403.05,18816.49,7888.21
2024-07-21 11:17:15,46.259815,14.685919,22608.68,22269.25,3902.97
2024-07-21 11:17:25,46.260315,14.685065,18351.48,16990.44,6935.53
2024-07-21 11:17:35,46.259815,14.685209,18377.33,16104.05,8853.57
2024-07-21 11:17:45,46.259254,14.684701,19086.61,18449.06,4891.91
2024-07-21 11:17:55,46.259499,14.683263,20142.74,19258.32,5903.15
2024-07-21 11:18:05,46.259052,14.682024,17716.88,15970.1,7670.96
2024-07-21 11:18:15,46.258659,14.680816,21616.03,21355.6,3345.35
2024-07-21 11:18:25,46.258999,14.679363,22226.37,21909.86,3737.6
2024-07-21 11:18:35,46.259434,14.677863,20037.15,18991.72,6387.63
2024-07-21 11:18:45,46.25951,14.67627,23512.16,23284.58,3263.41
2024-07-21 11:18:55,46.260139,14.674795,23272.49,22862.04,4351.53
2024-07-21 11:19:05,46.260746,14.673709,19974.27,17821.81,9019.67
2024-07-21 11:19:15,46.260807,14.673899,20381.49,17675.74,10147.58
2024-07-21 11:19:25,46.260311,14.675241,19648.29,18538.06,6511.17
2024-07-21 11:19:35,46.260475,14.676014,23817.73,23331.15,4789.75
2024-07-21 11:19:45,46.260849,14.674912,24000.7,23140.4,6368.29
