Time (UTC),Latitude (deg),Longitude (deg), Total Field (nT), Horizontal Component (nT), Vertical Component (nT)
2024-07-03 05:37:59,46.072189,14.510883,18090.78,13629.41,11896.02
2024-07-03 05:38:09,46.071732,14.510763,18800.08,14467.05,12006.15
2024-07-03 05:38:19,46.070683,14.510533,17987.92,13070.79,12357.97
2024-07-03 05:38:29,46.069809,14.510356,18796.93,15915.14,10001.65
2024-07-03 05:38:39,46.069412,14.510283,20655.76,16113.43,12923.54
2024-07-03 05:38:49,46.068439,14.510056,20047.62,14839.28,13479.72
2024-07-03 05:38:59,46.067154,14.509683,22415.94,18996.48,11899.92
2024-07-03 05:39:09,46.066326,14.509402,21996.42,19061.22,10977.82
2024-07-03 05:39:19,46.065533,14.509094,19152.7,15904.92,10670.5
2024-07-03 05:39:29,46.064266,14.508681,20828.25,19386.75,7613.8
2024-07-03 05:39:39,46.06361,14.508397,14842.41,11232.57,9701.88
2024-07-03 05:39:49,46.063412,14.509572,20480.11,18472.02,8844.19
2024-07-03 05:39:59,46.063385,14.510242,21858.99,19070.09,10683.98
2024-07-03 05:40:09,46.063404,14.510496,21370.88,19663.08,8371.26
2024-07-03 05:40:19,46.063618,14.511747,24144.81,21723.35,10538.86
2024-07-03 05:40:29,46.063831,14.512748,16672.68,10703.81,12783.06
2024-07-03 05:40:39,46.063301,14.513013,16304.11,12713.95,10206.83
2024-07-03 05:40:49,46.063232,14.513062,14049.93,8704.06,11029.05
2024-07-03 05:40:59,46.062946,14.513178,14453.1,8693.5,11546.22
2024-07-03 05:41:09,46.062004,14.513509,16813.44,13251.59,10348.29
2024-07-03 05:41:19,46.061359,14.51338,20254.32,16585.3,11626.06
2024-07-03 05:41:29,46.060566,14.512992,15163.91,10497.35,10943.03
2024-07-03 05:41:39,46.060478,14.513487,15740.28,13408.08,-8244.99
2024-07-03 05:41:49,46.06049,14.514201,22808.09,21594.35,-7341.18
2024-07-03 05:41:59,46.060474,14.514132,15384.94,15349.21,-1047.85
2024-07-03 05:42:09,46.06057,14.514376,15412.59,15332.76,-1566.61
2024-07-03 05:42:19,46.060623,14.514305,42047.53,35817.21,-22025.48
2024-07-03 05:42:29,46.060623,14.514305,27910.07,23901.12,-14412.09
2024-07-03 05:42:59,46.060623,14.514305,22002.16,20257.41,-8586.76
2024-07-03 05:43:09,46.060623,14.514305,23416.46,2018.79,-23329.28
2024-07-03 05:43:19,46.060287,14.515861,6807.58,6746.7,-908.34
2024-07-03 05:43:29,46.060307,14.515846,10461.76,8797.98,5660.74
2024-07-03 05:43:39,46.060299,14.515858,28372.75,21707.5,-18270.13
2024-07-03 05:43:48,46.060291,14.515861,28725.91,20832.38,-19778.52
2024-07-03 05:44:01,46.060291,14.51586,28229.66,21161.62,-18684.2
2024-07-03 05:44:08,46.060284,14.515855,28535.81,21107.48,-19203.3
