Time (UTC),Latitude (deg),Longitude (deg), Total Field (nT), Horizontal Component (nT), Vertical Component (nT)
2024-09-01 06:38:46,45.700089,15.342772,48952.95,23435.47,42978.72
2024-09-01 06:38:56,45.700089,15.342772,49091.56,23417.46,43146.31
2024-09-01 06:39:06,45.700089,15.342772,48742.23,23260.37,42834.1
2024-09-01 06:39:16,45.700089,15.342772,49003.98,23366.2,43074.48
2024-09-01 06:39:26,45.700089,15.342772,48827.67,23310.28,42904.22
2024-09-01 06:39:36,45.700089,15.342772,48637.68,23125.14,42788.45
2024-09-01 06:39:46,45.700089,15.342772,48573.6,23199.09,42675.48
2024-09-01 06:39:56,45.700089,15.342772,48645.22,23221.46,42744.84
2024-09-01 06:40:06,45.700089,15.342772,49043.38,23347.47,43129.44
2024-09-01 06:40:16,45.700089,15.342772,48668.57,23294.86,42731.48
2024-09-01 06:40:26,45.700089,15.342772,48986.14,23474.72,42995.1
2024-09-01 06:40:36,45.700089,15.342772,49055.27,23339.74,43147.14
2024-09-01 06:40:46,45.700089,15.342772,48744.81,23336.45,42795.64
2024-09-01 06:40:56,45.700089,15.342772,48744.78,23245.02,42845.34
2024-09-01 06:41:06,45.700089,15.342772,48822.81,23338.06,42883.59
2024-09-01 06:41:16,45.700089,15.342772,48969.35,23338.08,43050.33
2024-09-01 06:41:26,45.700089,15.342772,48831.18,23424.6,42845.92
2024-09-01 06:41:36,45.700089,15.342772,48750.97,23598.24,42658.88
2024-09-01 06:41:46,45.700089,15.342772,48944.04,23433.14,42969.84
2024-09-01 06:41:56,45.700089,15.342772,48981.93,23546.77,42950.9
2024-09-01 06:42:06,45.700089,15.342772,49013.04,23509.41,43006.81
2024-09-01 06:42:16,45.700089,15.342772,49354.81,23524.59,43387.68
2024-09-01 06:42:26,45.700089,15.342772,48957.67,23445.87,42978.42
2024-09-01 06:42:36,45.700089,15.342772,48922.47,23612.32,42847.01
2024-09-01 06:42:46,45.700089,15.342772,49015,23451.89,43040.44
2024-09-01 06:42:56,45.700089,15.342772,49095.12,23341.12,43191.7
2024-09-01 06:43:06,45.700089,15.342772,48981.32,23551.41,42947.66
2024-09-01 06:43:16,45.700089,15.342772,48928.8,23274.29,43038.77
2024-09-01 06:43:26,45.700089,15.342772,48957.31,23356.84,43026.46
2024-09-01 06:43:36,45.700089,15.342772,48576.12,23212.42,42671.1
2024-09-01 06:43:46,45.700089,15.342772,48825.25,23306.16,42903.7
2024-09-01 06:43:56,45.700089,15.342772,48765.93,23395.88,42787.25
2024-09-01 06:44:06,45.700089,15.342772,48613.36,23131.72,42757.25
2024-09-01 06:44:16,45.700089,15.342772,48756,23278.42,42839.96
2024-09-01 06:44:26,45.700089,15.342772,48999.91,23263.53,43125.4
2024-09-01 06:44:36,45.700089,15.342772,48916.35,23343.68,42987
2024-09-01 06:44:46,45.700089,15.342772,48937.54,23342.67,43011.65
2024-09-01 06:44:56,45.700089,15.342772,48717.88,23326.22,42770.54
2024-09-01 06:45:06,45.700089,15.342772,49174.51,23384.19,43258.67
2024-09-01 06:45:16,45.700089,15.342772,48689.09,23290.48,42757.23
2024-09-01 06:45:26,45.700089,15.342772,48620.72,23253.59,42699.47
2024-09-01 06:45:36,45.700089,15.342772,49300.97,23460.29,43361.28
2024-09-01 06:45:46,45.700089,15.342772,48718.7,23194.97,42842.79
2024-09-01 06:45:56,45.700089,15.342772,48897.28,23384.19,42943.26
2024-09-01 06:46:06,45.700089,15.342772,48662.05,23015.68,42875.09
2024-09-01 06:46:16,45.700089,15.342772,48809.41,23201.76,42942.25
2024-09-01 06:46:26,45.700089,15.342772,48732.79,23161.37,42876.99
2024-09-01 06:46:36,45.700089,15.342772,49101.96,23227.95,43260.43
2024-09-01 06:46:46,45.700089,15.342772,49318.86,23488.94,43366.11
2024-09-01 06:46:56,45.700089,15.342772,48762.06,23099.93,42943.36
2024-09-01 06:47:06,45.700089,15.342772,48487.58,23164.51,42596.37
2024-09-01 06:47:16,45.700089,15.342772,48701.87,23163.1,42840.9
2024-09-01 06:47:26,45.700089,15.342772,48871.99,23361.42,42926.86
2024-09-01 06:47:36,45.700089,15.342772,48924.26,23190.46,43078.84
2024-09-01 06:47:46,45.700089,15.342772,48520.25,23425.63,42490.63
2024-09-01 06:47:56,45.700089,15.342772,48983.36,23550.46,42950.5
2024-09-01 06:48:06,45.700089,15.342772,48996.72,23353.86,43072.92
2024-09-01 06:48:16,45.700089,15.342772,48960.38,23557.56,42920.39
2024-09-01 06:48:26,45.700089,15.342772,49157.84,23486.72,43184.1
2024-09-01 06:48:36,45.700089,15.342772,49354.5,23534.61,43381.9
2024-09-01 06:48:46,45.700089,15.342772,48998.88,23369.85,43066.7
2024-09-01 06:48:56,45.700089,15.342772,49041.59,23557.04,43013.29
2024-09-01 06:49:06,45.700089,15.342772,48697.75,23226.25,42802
2024-09-01 06:49:16,45.700089,15.342772,49094.58,23136.43,43301.08
2024-09-01 06:49:26,45.700089,15.342772,49119.93,23498.79,43134.37
2024-09-01 06:49:36,45.700089,15.342772,48942.21,23271.49,43055.52
2024-09-01 06:49:46,45.700089,15.342772,48963.19,23350.87,43036.39
2024-09-01 06:49:56,45.700089,15.342772,48963.87,23344.34,43040.71
2024-09-01 06:50:06,45.700089,15.342772,49099.03,23329.41,43202.47
2024-09-01 06:50:16,45.700089,15.342772,48941.04,23419.32,42973.95
2024-09-01 06:50:26,45.700089,15.342772,48900.54,23484.16,42892.39
2024-09-01 06:50:36,45.700089,15.342772,49075.14,23278.63,43202.72
2024-09-01 06:50:46,45.700089,15.342772,48928.69,23416.98,42961.17
2024-09-01 06:50:56,45.700089,15.342772,49274.07,23376.98,43375.7
2024-09-01 06:51:06,45.700089,15.342772,49071.59,23135.04,43275.75
2024-09-01 06:51:16,45.700089,15.342772,48949.78,23316.75,43039.63
2024-09-01 06:51:26,45.700089,15.342772,48966.22,23514.88,42950.45
2024-09-01 06:51:36,45.700089,15.342772,49193.15,23393.78,43274.67
2024-09-01 06:51:46,45.700089,15.342772,48891,23533.7,42854.34
2024-09-01 06:51:56,45.700089,15.342772,49021.12,23505.66,43018.07
2024-09-01 06:52:06,45.700089,15.342772,48943.55,23297.53,43042.95
2024-09-01 06:52:16,45.700089,15.342772,49097.38,23410.61,43156.64
2024-09-01 06:52:26,45.700089,15.342772,48933.5,23468.29,42938.64
2024-09-01 06:52:36,45.700089,15.342772,49268.02,23381.98,43366.12
2024-09-01 06:52:46,45.700089,15.342772,49305.1,23383.69,43407.32
2024-09-01 06:52:56,45.700089,15.342772,49046.66,23407,43100.89
2024-09-01 06:53:06,45.700089,15.342772,49054.61,23221.17,43210.32
2024-09-01 06:53:16,45.700089,15.342772,48990.92,23304.18,43093.22
2024-09-01 06:53:26,45.700089,15.342772,49133.34,23415.97,43194.64
2024-09-01 06:53:36,45.700089,15.342772,49265.72,23456.97,43322.99
2024-09-01 06:53:46,45.700089,15.342772,48995.66,23358.5,43069.19
2024-09-01 06:53:56,45.700089,15.342772,49048.73,23384.46,43115.48
2024-09-01 06:54:06,45.700089,15.342772,49120.36,23575.07,43093.23
2024-09-01 06:54:16,45.700089,15.342772,48997.18,23367.68,43065.93
2024-09-01 06:54:26,45.700089,15.342772,49005.84,23518.17,42993.81
2024-09-01 06:54:36,45.700089,15.342772,49059.45,23427.16,43104.5
2024-09-01 06:54:46,45.700089,15.342772,49041.38,23493.66,43047.7
2024-09-01 06:54:56,45.700089,15.342772,48965.05,23434.53,42993.01
2024-09-01 06:55:06,45.700089,15.342772,49132.91,23492.84,43152.4
2024-09-01 06:55:16,45.700089,15.342772,49021.55,23296.04,43132.43
2024-09-01 06:55:26,45.700089,15.342772,49009.94,23216.86,43161.92
2024-09-01 06:55:36,45.700089,15.342772,48857.51,23237.2,42977.77
2024-09-01 06:55:46,45.700089,15.342772,49008.37,23216.29,43160.45
2024-09-01 06:55:56,45.700089,15.342772,49092.04,23427.72,43141.28
2024-09-01 06:56:06,45.700089,15.342772,49028.45,23419.61,43073.32
2024-09-01 06:56:16,45.700089,15.342772,48674.75,23195.15,42792.71
2024-09-01 06:56:26,45.700089,15.342772,48902.21,23245.22,43024.25
2024-09-01 06:56:36,45.700089,15.342772,48952.59,23481.61,42953.11
2024-09-01 06:56:46,45.700089,15.342772,48951.32,23371,43011.96
2024-09-01 06:56:56,45.700089,15.342772,48827.55,23309.15,42904.7
2024-09-01 06:57:06,45.700089,15.342772,48634.44,23217.66,42734.63
2024-09-01 06:57:16,45.700089,15.342772,48998.47,23366.09,43068.28
2024-09-01 06:57:26,45.700089,15.342772,48774.04,23139.14,42935.85
2024-09-01 06:57:36,45.700089,15.342772,49061.05,23210.4,43223.43
2024-09-01 06:57:46,45.700089,15.342772,49196.64,23332.65,43311.63
2024-09-01 06:57:56,45.700089,15.342772,48860.38,23473.6,42852.38
2024-09-01 06:58:06,45.700089,15.342772,49219.69,23468.23,43264.54
2024-09-01 06:58:16,45.700089,15.342772,48998.63,23292.85,43108.11
2024-09-01 06:58:26,45.700089,15.342772,48830.42,23362.07,42879.18
2024-09-01 06:58:36,45.700089,15.342772,48909.8,23382.12,42958.64
2024-09-01 06:58:46,45.700089,15.342772,48682.35,23321.36,42732.71
2024-09-01 06:58:56,45.700089,15.342772,49425.67,23436.26,43515.95
2024-09-01 06:59:06,45.700089,15.342772,49174.69,23400.11,43250.26
2024-09-01 06:59:16,45.700089,15.342772,48899.31,23235.87,43026
2024-09-01 06:59:26,45.700089,15.342772,48931.18,23210.32,43076
2024-09-01 06:59:36,45.700089,15.342772,48449.9,23200.5,42533.87
2024-09-01 06:59:46,45.700089,15.342772,48859.04,23186.29,43006.99
2024-09-01 06:59:56,45.700089,15.342772,49220.2,23439.22,43280.84
2024-09-01 07:00:06,45.700089,15.342772,48927.6,23415.58,42960.69
2024-09-01 07:00:16,45.700089,15.342772,49024.73,23191.29,43192.45
2024-09-01 07:00:26,45.700089,15.342772,49083.79,23217.01,43245.68
2024-09-01 07:00:36,45.700089,15.342772,48728.22,23212.59,42844.07
2024-09-01 07:00:46,45.700089,15.342772,49188.11,23222.54,43361.09
2024-09-01 07:00:56,45.700089,15.342772,48689.72,23094.91,42863.91
2024-09-01 07:01:06,45.700089,15.342772,49140.73,23147.29,43347.6
2024-09-01 07:01:16,45.700089,15.342772,48911.2,23126.21,43098.53
2024-09-01 07:01:26,45.700089,15.342772,49026.62,23237.61,43169.7
2024-09-01 07:01:36,45.700089,15.342772,48965.96,23301.99,43066.02
2024-09-01 07:01:46,45.700089,15.342772,48964.78,23147.34,43148
2024-09-01 07:01:56,45.700089,15.342772,49041.42,23382.94,43107.99
2024-09-01 07:02:06,45.700089,15.342772,49069.27,23437.41,43110.11
2024-09-01 07:02:16,45.700089,15.342772,49309.45,23443.19,43380.17
2024-09-01 07:02:26,45.700089,15.342772,48716.55,23196.21,42839.68
2024-09-01 07:02:36,45.700089,15.342772,49155.66,23292.61,43286.64
2024-09-01 07:02:46,45.700089,15.342772,49321.2,23335.53,43451.51
2024-09-01 07:02:56,45.700089,15.342772,49052.48,23338.91,43144.42
2024-09-01 07:03:06,45.700089,15.342772,49029.81,23249.58,43166.88
2024-09-01 07:03:16,45.700089,15.342772,49039.45,23305.73,43147.54
2024-09-01 07:03:26,45.700089,15.342772,48838.92,23238.59,42955.89
2024-09-01 07:03:36,45.700089,15.342772,49033.22,23307.53,43139.5
2024-09-01 07:03:46,45.700089,15.342772,49042.67,23291.45,43158.92
2024-09-01 07:03:56,45.700089,15.342772,48870.14,23479.42,42860.33
2024-09-01 07:04:06,45.700089,15.342772,48758.47,23137.02,42919.3
2024-09-01 07:04:16,45.700089,15.342772,48840.42,23091.24,43036.98
2024-09-01 07:04:26,45.700089,15.342772,49001.14,23125.44,43200.99
2024-09-01 07:04:36,45.700089,15.342772,48543.62,23031.58,42732.06
2024-09-01 07:04:46,45.700089,15.342772,48850.54,23119.75,43033.16
2024-09-01 07:04:56,45.700089,15.342772,48907.12,23095.32,43110.46
2024-09-01 07:05:06,45.700089,15.342772,49113.54,23017.14,43386.07
2024-09-01 07:05:16,45.700089,15.342772,48634.88,22879.13,42917.33
2024-09-01 07:05:26,45.700089,15.342772,49141.92,23224.51,43307.62
2024-09-01 07:05:36,45.700089,15.342772,49060.21,23294.17,43177.37
2024-09-01 07:05:46,45.700089,15.342772,48796.2,23204.69,42925.65
2024-09-01 07:05:56,45.700089,15.342772,49052.44,23230.26,43202.97
2024-09-01 07:06:06,45.700089,15.342772,48731.37,23016.75,42953.18
2024-09-01 07:06:16,45.700089,15.342772,48593.79,22994.12,42809.19
2024-09-01 07:06:26,45.700089,15.342772,48408.22,23037.83,42574.81
2024-09-01 07:06:36,45.700089,15.342772,48762.19,23154.15,42914.29
2024-09-01 07:06:46,45.700089,15.342772,48848.58,23264.04,42953.1
2024-09-01 07:06:56,45.700089,15.342772,48635,23145.98,42774.14
2024-09-01 07:07:06,45.700089,15.342772,48822.11,23036.83,43045.36
2024-09-01 07:07:16,45.700089,15.342772,48676.83,23277.05,42750.59
2024-09-01 07:07:26,45.700089,15.342772,49128.52,23212.62,43298.79
2024-09-01 07:07:36,45.700089,15.342772,48902.29,23334.15,42976.17
2024-09-01 07:07:46,45.700089,15.342772,48718.12,23171.31,42854.93
2024-09-01 07:07:56,45.700089,15.342772,48800.21,23244.34,42908.76
2024-09-01 07:08:06,45.700089,15.342772,48736.5,23175.02,42873.82
2024-09-01 07:08:16,45.700089,15.342772,48882.68,23227.76,43011.48
2024-09-01 07:08:26,45.700089,15.342772,48912.36,23174.87,43073.71
2024-09-01 07:08:36,45.700089,15.342772,49110.95,23259.41,43253.73
2024-09-01 07:08:46,45.700089,15.342772,48590.18,23271.95,42654.68
2024-09-01 07:08:56,45.700089,15.342772,48692.72,23305.76,42753.04
2024-09-01 07:09:06,45.700089,15.342772,48906.2,23304.18,42996.88
2024-09-01 07:09:16,45.700089,15.342772,49114.74,23433.68,43163.88
2024-09-01 07:09:26,45.700089,15.342772,48905.85,23188.93,43058.74
2024-09-01 07:09:36,45.700089,15.342772,48775.26,23039.82,42990.61
